BUYER_ID,frequency,recency,profit
176307,1,125,16
176309,1,156,2
176311,1,94,52
176312,1,94,7
176313,1,186,1
176315,1,64,8
176316,1,247,1
176317,1,156,1
176318,1,247,6
176320,1,64,18
176322,1,247,5
176323,1,33,35
176326,1,156,3
176327,3,0,4
176328,1,247,2
176329,3,156,34
176330,1,186,2
176331,3,125,6
176336,1,94,10
176338,3,0,12
176339,2,2,10
176340,2,156,2
176341,2,64,5
176342,1,156,1
176345,1,186,4
176346,1,156,1
176349,1,156,2
176350,1,247,5
176351,1,247,2
176352,1,3,12
176353,1,156,1
176354,1,125,3
176355,1,156,5
176356,1,156,1
176357,1,156,2
176359,1,156,1
176363,1,156,2
176364,1,156,3
176368,2,94,2
176369,2,0,21
176370,1,33,2
176372,1,217,8
176374,1,186,3
176375,1,156,1
176377,1,186,1
176380,2,2,15
176383,2,0,16
176384,2,94,2
176385,1,156,4
176386,2,0,5
176388,2,33,2
176389,2,2,14
176391,3,94,6
176392,6,2,33
176393,1,156,1
176394,1,94,22
176395,1,156,3
176396,2,64,7
176397,1,156,1
176398,1,33,16
176401,9,217,9
176402,1,125,2
176403,1,217,3
176404,1,94,10
176405,1,94,8
176406,2,94,2
176407,1,125,4
176408,1,217,2
176409,1,94,11
176410,2,2,3
176411,1,94,11
176413,2,156,4
176414,1,94,4
176415,1,94,16
176417,3,64,14
176418,1,217,7
176419,1,3,2
176421,2,1,12
176422,2,3,2
176423,1,217,1
176424,1,64,5
176425,1,94,7
176426,1,64,15
176428,1,217,2
176429,1,125,1
176430,2,0,10
176432,1,125,3
176435,2,2,11
176437,1,217,15
176438,1,64,8
176440,1,64,11
176441,1,156,1
176442,1,33,7
176444,2,3,29
176449,1,125,2
176451,1,156,1
176452,1,156,1
176454,1,94,8
176456,2,64,13
176458,2,2,15
176459,4,1,7
176460,1,125,1
176461,2,94,4
176462,1,156,3
176464,1,156,1
176465,1,156,4
176467,4,33,7
176468,1,156,1
176469,3,2,7
176471,1,125,2
176473,1,125,1
176474,3,0,13
176475,7,0,8
176478,1,94,35
176479,1,156,1
176480,1,125,1
176481,2,64,4
176486,1,156,2
176492,1,156,3
176495,5,1,20
176497,1,64,11
176498,1,64,14
176499,1,64,11
176500,2,1,3
176502,1,125,2
176506,1,156,1
176507,1,156,10
176514,1,125,9
176515,1,156,1
176518,1,33,10
176519,1,156,1
176521,5,94,5
176522,1,3,1
176524,1,217,1
176526,2,125,5
176527,1,33,8
176528,3,3,3
176529,1,2,3
176532,1,3,1
176536,3,1,12
176537,1,156,1
176539,1,64,4
176542,1,156,1
176544,1,125,3
176545,1,125,2
176548,1,156,1
176551,1,156,2
176552,1,156,1
176553,2,1,2
176557,1,217,2
176559,1,94,4
176560,1,156,5
176567,1,94,1
176570,1,94,8
176571,4,94,7
176573,1,3,10
176576,3,1,16
176578,2,94,2
176579,1,186,7
176580,1,125,2
176581,1,94,1
176582,1,3,1
176583,2,1,4
176584,1,186,1
176585,1,125,6
176588,1,64,8
176589,1,64,15
176590,1,94,3
176592,1,64,18
176594,1,2,4
176595,1,186,1
176597,1,64,10
176599,1,94,1
176601,1,64,10
176602,4,2,8
176603,1,186,1
176604,3,33,5
176605,1,33,10
176607,1,94,2
176608,1,125,3
176609,1,94,3
176612,1,33,26
176613,1,2,4
176614,1,186,7
176615,1,125,1
176617,3,2,4
176620,1,186,6
176621,2,0,3
176622,4,33,7
176623,1,64,1
176624,1,125,1
176625,5,64,5
176627,1,33,9
176628,1,186,1
176629,1,94,31
176630,1,125,1
176631,1,94,1
176632,3,64,3
176633,1,94,4
176634,1,64,2
176636,1,33,14
176637,1,64,3
176639,1,2,8
176643,1,94,5
176645,1,94,5
176647,1,94,3
176648,1,64,5
176649,2,2,7
176651,1,3,3
176652,1,94,1
176654,2,2,3
176655,1,3,8
176658,1,186,3
176660,1,125,1
176662,1,94,1
176665,2,3,2
176666,1,186,5
176667,3,0,3
176668,1,94,1
176669,2,94,2
176670,1,94,1
176671,1,2,1
176672,1,186,2
176673,1,125,1
176674,1,125,1
176675,1,94,1
176678,1,125,1
176679,1,125,6
176680,1,125,4
176681,1,94,3
176682,1,94,2
176686,1,94,1
176687,4,0,16
176688,1,125,1
176689,1,125,1
176690,2,64,5
176691,1,125,1
176692,2,64,5
176694,1,186,4
176700,2,64,3
176704,1,3,6
176705,1,94,2
176706,1,64,1
176707,1,94,35
176708,1,125,1
176709,1,94,1
176712,1,94,3
176713,2,94,2
176715,2,0,2
176716,2,125,4
176722,1,64,1
176724,3,64,3
176726,1,94,4
176728,3,64,12
176741,1,94,2
176742,1,64,1
176744,2,64,24
176746,1,64,1
176750,1,64,2
176752,1,64,8
176754,1,64,1
176758,1,33,4
176760,1,3,8
176761,1,1,1
176763,1,156,1
176764,1,94,15
176765,1,64,12
176766,2,1,7
176767,1,64,8
176768,1,64,1
176771,1,306,2
176773,1,2,22
176775,4,1,4
176776,1,2,11
176777,1,3,2
176778,1,64,1
176779,1,94,5
176780,1,64,1
176781,2,1,9
176782,1,33,1
176783,3,2,8
176784,1,64,11
176786,1,33,1
176787,1,33,7
176788,1,33,1
176790,2,94,6
176791,1,94,4
176793,1,156,6
176795,1,33,3
176796,1,94,2
176798,1,94,1
176799,1,33,18
176802,1,64,4
176805,1,94,8
176806,2,2,2
176807,3,0,5
176808,2,64,8
176810,1,33,2
176811,3,2,3
176812,1,3,5
176813,6,1,7
176817,1,94,1
176818,1,33,11
176819,2,64,5
176820,1,2,6
176821,1,3,4
176822,1,2,1
176827,1,94,1
176851,1,0,1
176854,1,64,7
176855,1,94,1
176856,1,94,7
176857,1,2,1
176860,1,156,6
176862,1,94,4
176863,3,0,7
176864,5,0,9
176865,3,0,5
176866,1,3,10
176867,1,156,4
176870,1,94,19
176873,1,64,7
176874,2,64,4
176875,1,64,5
176876,4,2,5
176877,1,33,16
176878,2,94,4
176879,1,64,2
176881,1,33,1
176882,3,94,9
176883,3,2,12
176885,1,94,1
176887,1,64,2
176889,1,94,1
176892,1,94,1
176893,2,0,4
176894,1,94,1
176895,1,156,1
176898,3,3,3
176899,1,94,1
176903,1,94,1
176905,1,94,1
176911,2,64,2
176912,1,94,2
176913,1,156,4
176915,1,64,3
176916,1,64,1
176920,2,156,2
176924,1,94,1
176925,1,125,28
176927,1,156,3
176928,1,2,1
176929,1,156,1
176931,2,2,3
176932,2,3,6
176933,2,33,2
176935,1,2,1
176936,1,94,1
176938,1,64,7
176940,1,94,1
176943,1,33,1
176946,1,2,15
176947,1,156,1
176949,1,156,2
176951,1,156,1
176952,3,94,6
176953,1,156,1
176956,2,3,4
176957,1,125,5
176958,1,64,1
176959,2,2,5
176960,2,125,17
176961,1,94,1
176962,1,64,5
176963,1,3,1
176964,3,3,6
176965,1,156,2
176967,1,156,1
176968,1,64,4
176970,2,1,2
176971,1,33,5
176974,1,94,1
176980,4,3,5
176981,6,2,7
176984,1,33,1
176985,1,3,10
176986,2,2,13
176987,1,2,9
176989,1,33,1
176992,2,0,4
176993,1,3,15
176996,1,3,8
176998,1,2,26
177001,1,33,2
177006,1,64,15
177010,1,33,2
177011,1,64,1
177013,2,0,2
177015,1,33,8
177016,3,2,12
177019,1,3,2
177020,1,3,2
177022,2,33,18
177023,1,2,3
177024,1,33,1
177027,2,33,6
177029,1,33,1
177030,1,33,1
177031,1,64,1
177032,1,125,1
177033,1,33,2
177035,1,125,1
177037,1,64,3
177038,3,0,9
177039,1,2,8
177040,1,2,8
177041,2,0,4
177042,1,33,10
177043,1,2,8
177046,1,33,2
177049,1,64,1
177050,1,64,2
177051,2,33,2
177053,2,2,2
177054,1,3,1
177060,1,3,1
177061,1,33,1
177063,2,0,2
177064,1,64,2
177067,4,0,7
177068,1,33,1
177069,1,3,1
177070,1,2,1
177071,1,3,1
177072,1,125,9
177073,1,33,1
177076,2,1,5
177077,1,33,1
177078,1,33,2
177079,1,2,1
177083,6,0,6
177085,2,33,4
177086,1,33,1
177087,2,125,7
177088,1,64,1
177089,1,33,1
177091,1,33,2
177092,1,125,33
177095,1,2,5
177096,1,64,5
177098,1,33,1
177099,1,33,1
177101,1,33,1
177102,1,64,2
177104,1,2,2
177105,3,1,3
177106,2,64,2
177107,1,2,10
177108,1,33,1
177109,1,33,5
177110,2,94,7
177112,1,64,1
177113,2,33,16
177115,1,64,1
177116,3,1,6
177119,1,2,1
177120,1,33,1
177121,1,3,3
177124,1,64,3
177126,1,64,1
177127,1,64,1
177129,1,33,1
177130,1,0,9
177131,2,2,3
177132,1,125,2
177134,1,64,11
177135,1,2,11
177136,1,3,10
177139,2,0,4
177140,1,33,1
177141,2,0,12
177143,1,33,1
177145,2,2,10
177146,1,64,2
177148,2,33,3
177150,1,2,1
177151,1,64,1
177152,1,33,7
177153,1,33,5
177155,1,64,4
177156,1,33,1
177158,1,2,13
177162,1,125,1
177163,1,2,2
177166,2,3,3
177168,1,3,1
177169,1,64,2
177170,1,33,1
177173,1,125,1
177175,1,33,1
177176,1,33,2
177178,1,64,6
177179,1,33,1
177181,3,3,9
177182,1,64,3
177183,1,33,1
177186,1,33,1
177192,2,2,5
177195,1,3,2
177200,1,2,14
177202,1,125,1
177203,1,33,1
177204,1,33,3
177206,1,3,1
177207,1,125,1
177209,1,94,1
177211,1,3,2
177214,1,33,5
177215,2,0,9
177217,3,3,6
177220,1,64,2
177221,1,125,4
177223,1,2,4
177225,3,2,3
177226,1,3,1
177228,1,33,1
177229,1,3,2
177230,1,33,1
177232,1,94,1
177234,1,3,1
177241,2,1,5
177242,8,2,19
177245,1,33,2
177248,1,33,1
177249,1,94,2
177251,1,0,1
177252,1,3,7
177253,1,3,5
177255,1,2,8
177256,2,2,2
177257,1,3,1
177258,1,3,1
177259,1,2,2
177262,1,2,1
177263,1,3,5
177267,1,2,2
177269,1,3,16
177271,1,94,7
177272,1,2,1
177273,1,33,8
177275,1,2,2
177276,1,0,2
177277,1,3,1
177280,1,3,1
177281,1,3,1
177282,1,3,8
177284,1,94,4
177287,1,2,1
177288,1,33,1
177293,1,3,5
177294,2,0,7
177295,1,2,1
177296,1,2,9
177297,2,2,3
177298,2,1,2
177300,1,3,1
177302,1,0,1
177303,1,3,3
177306,1,3,13
177308,1,3,3
177309,2,2,5
177310,2,2,5
177313,2,0,4
177314,1,33,1
177315,1,2,15
177318,1,2,1
177319,1,94,2
177322,1,2,1
177325,2,2,4
177327,1,33,4
177328,1,3,6
177332,3,33,4
177334,1,3,3
177336,1,0,7
177341,3,33,7
177343,2,3,19
177345,2,0,2
177350,1,3,4
177352,1,2,1
177353,2,94,3
177354,1,2,1
177355,1,2,3
177356,2,2,2
177357,1,94,2
177359,1,33,8
177364,1,94,6
177365,1,33,3
177373,1,0,2
177375,1,64,1
177376,1,2,1
177378,1,2,1
177381,1,3,3
177382,1,3,3
177384,1,0,18
177413,1,3,2
177415,1,3,3
177420,1,3,1
177422,1,2,13
177423,1,2,1
177426,1,3,3
177427,1,2,3
177428,1,33,1
177435,1,94,3
177436,1,3,1
177437,2,0,10
177439,1,2,2
177440,1,2,3
177447,2,1,8
177461,1,2,1
177464,1,2,16
177465,2,2,4
177469,1,64,16
177470,1,2,11
177471,1,2,1
177474,1,64,16
177475,3,64,12
177476,1,64,9
177477,1,2,7
177480,1,2,8
177482,1,2,3
177485,1,2,9
177486,1,0,14
177490,1,1,9
177491,1,3,15
177492,1,2,1
177493,1,2,5
177495,1,64,12
177496,1,64,16
177497,1,3,18
177499,1,2,5
177500,1,64,26
177501,1,1,21
177503,1,2,1
177509,1,2,3
177510,1,2,10
177511,1,2,1
177512,1,2,1
177513,1,64,3
177514,1,3,11
177515,1,3,1
177518,1,0,1
177519,1,2,3
177522,1,0,3
177524,1,2,1
177527,1,0,2
177528,1,2,2
177529,1,3,5
177532,1,2,9
177533,1,2,1
177540,1,3,3
177542,1,2,1
177545,1,3,5
177546,1,2,3
177547,1,2,5
177549,1,3,1
177550,1,2,2
177553,1,64,2
177554,1,3,1
177558,1,2,2
177559,2,0,4
177560,1,2,1
177561,1,3,1
177563,2,2,5
177564,3,2,5
177567,1,2,1
177569,3,0,5
177570,1,33,2
177576,1,33,4
177577,2,3,2
177578,1,2,7
177579,1,2,1
177581,2,2,3
177582,1,2,2
177583,1,2,9
177584,1,2,1
177585,2,1,2
177586,2,2,2
177587,1,2,6
177589,1,2,2
177590,3,2,4
177591,1,2,2
177592,1,2,2
177596,1,2,2
177603,1,2,5
177605,1,2,14
177607,1,33,6
177609,34,2,34
177611,1,2,1
177612,1,2,1
177614,1,1,5
177617,16,2,17
177618,1,2,2
177619,1,2,2
177620,2,1,6
177622,2,33,12
177626,2,33,2
177627,1,2,3
177629,1,2,4
177631,1,2,4
177632,1,3,3
177636,1,2,11
177637,1,2,2
177640,1,33,16
177642,1,2,10
177645,2,1,2
177646,1,33,1
177648,1,2,1
177650,1,2,8
177651,2,0,6
177655,1,2,4
177657,1,2,4
177658,1,3,16
177663,1,2,10
177664,1,0,1
177667,2,1,8
177669,1,33,10
177675,1,2,2
177677,1,2,5
177678,2,2,72
177680,1,2,1
177682,1,2,2
177690,1,33,5
177693,1,2,15
177695,1,2,2
177696,1,3,7
177703,1,33,1
177705,1,2,6
177707,3,0,6
177719,1,2,4
177720,1,2,11
177722,2,1,4
177724,1,3,1
177726,1,0,1
177729,1,33,4
177731,1,0,8
177733,1,2,1
177734,1,2,10
177735,1,0,1
177737,1,0,11
177742,1,1,21
177743,1,3,10
177744,1,3,2
177746,1,3,7
177747,1,0,3
177749,1,0,3
177750,1,0,2
177751,1,0,1
177753,3,0,4
177756,1,2,8
177757,1,0,26
177758,1,0,10
177763,1,3,12
177765,1,0,1
177766,1,0,8
177769,1,3,2
177770,1,2,8
177772,1,0,16
177773,1,0,4
177774,1,0,1
177776,1,3,10
177781,1,2,1
177782,1,2,2
177783,1,0,12
177784,1,2,5
177785,1,2,1
177786,1,0,5
177787,1,0,3
177789,1,2,1
177792,1,2,5
177793,1,2,3
177795,1,0,8
177796,1,0,1
177797,1,2,1
177804,1,0,18
177807,1,0,5
177808,2,1,2
177809,1,0,1
177810,2,2,2
177814,1,2,1
177818,1,3,1
177819,2,0,2
177820,1,0,5
177821,5,0,8
177824,1,0,2
177827,1,0,9
177829,1,2,1
177831,1,0,3
177832,1,0,1
177835,1,0,1
177836,2,0,2
177838,1,1,10
177840,1,2,3
177841,2,2,4
177842,1,2,1
177843,2,2,2
177847,1,0,4
177848,1,0,1
177849,1,0,1
177850,1,0,3
177851,2,0,6
177852,1,0,1
177855,2,2,3
177856,1,0,26
177857,1,2,2
177858,1,0,8
177859,2,0,4
177860,2,2,18
177861,1,3,2
177863,1,2,2
177867,1,3,7
177870,1,0,2
177871,1,0,6
177872,1,0,1
177873,1,2,1
177874,1,0,3
177875,1,2,4
177876,1,3,1
177877,2,0,2
177880,1,0,1
177882,2,0,2
177886,1,0,1
177888,1,2,1
177890,2,0,2
177896,2,0,2
177897,1,3,2
177898,2,2,3
177905,1,2,2
177908,1,2,5
177909,1,2,3
177911,1,0,1
177912,1,0,8
177914,1,0,1
177915,1,0,3
177917,1,0,14
177918,1,0,10
177919,1,0,3
177920,1,2,4
177921,2,1,3
177922,1,0,10
177923,1,0,9
177924,1,2,11
177926,1,2,1
177928,1,0,1
177930,1,1,1
177934,3,0,3
177935,2,2,3
177937,1,0,1
177942,1,0,1
177943,1,2,8
177945,1,0,1
177946,1,2,7
177950,1,2,8
177951,1,2,2
177954,1,0,8
177955,1,0,1
177958,1,0,1
177960,1,0,10
177961,1,0,1
177962,1,2,3
177964,1,0,1
177967,1,2,10
177968,1,2,8
177969,1,0,2
177970,1,2,1
177971,1,0,1
177973,2,0,5
177974,1,2,2
177975,1,2,3
177976,1,2,1
177977,1,0,21
177979,3,2,3
177980,1,2,1
177983,1,2,16
177984,1,2,2
177985,1,2,1
177987,2,2,7
177990,1,2,2
177993,1,2,8
177994,1,2,1
177995,1,2,2
177996,1,2,3
177997,1,2,1
177998,1,0,1
177999,1,2,3
178000,2,1,4
178001,1,0,3
178002,1,2,4
178003,1,0,1
178004,1,2,5
178006,1,2,1
178007,1,0,1
178012,1,1,2
178014,1,0,2
178017,2,0,4
178018,1,0,1
178024,1,2,5
178026,1,0,13
178030,1,0,1
178031,1,2,1
178033,1,0,4
178036,1,2,2
178043,3,0,25
178045,1,0,1
178048,2,0,3
178050,1,0,15
178051,1,0,1
178052,1,2,3
178053,1,0,1
178056,1,2,1
178060,1,2,5
178061,1,2,1
178064,1,1,1
178067,1,2,4
178068,1,2,3
178069,1,2,2
178071,1,0,1
178075,1,2,12
178076,1,1,26
178077,1,2,6
178080,1,0,2
178081,1,1,2
178083,3,0,12
178086,1,2,8
178091,1,2,16
178096,1,0,8
178097,1,0,1
178100,1,2,1
178101,1,2,2
178106,1,2,5
178109,3,0,3
178111,1,1,8
178112,1,0,4
178113,1,0,1
178117,1,0,26
178121,1,0,6
178123,1,0,1
178124,1,2,3
178125,1,2,6
178128,1,0,3
178129,1,0,14
178130,1,0,4
178136,1,2,3
178143,1,2,1
178145,1,2,5
178147,1,0,1
178150,1,1,1
178162,1,1,10
178164,1,1,17
178165,1,1,15
178166,1,1,2
178167,1,1,1
178168,1,1,1
178170,1,1,10
178173,1,1,1
178176,1,1,1
178177,2,1,4
178178,1,1,3
178179,1,1,4
178180,1,1,5
178182,1,1,2
178183,1,1,4
178186,1,1,10
178188,1,1,8
178189,1,1,1
178192,1,1,1
178195,1,1,1
178202,1,1,6
178203,1,1,1
178205,1,1,1
178207,1,1,2
178208,2,1,2
178211,1,1,3
178213,1,1,8
178215,1,1,4
178220,2,1,5
178224,1,1,2
178226,1,1,2
178228,1,1,15
178230,1,1,9
178231,1,1,5
178233,2,1,3
178237,1,1,3
178238,1,1,1
178239,1,1,2
178245,1,1,9
178246,1,1,2
178250,1,1,1
178251,1,1,1
178252,1,1,2
178253,1,1,13
178254,1,1,1
178255,1,1,2
178256,1,1,12
178257,1,1,1
178260,2,1,20
178263,1,1,2
178264,1,1,1
178265,1,1,1
178266,1,1,1
178269,1,1,14
178270,2,1,4
178272,1,1,1
178273,1,1,28
178274,1,1,4
178275,1,1,2
178277,1,1,1
178279,1,1,11
178281,1,1,1
178283,1,1,3
178284,1,1,3
178285,1,1,8
178287,1,1,4
178289,1,1,5
178290,1,1,3
178291,1,1,1
178292,2,1,3
178294,1,1,5
178295,1,1,2
178302,1,1,10
178307,1,1,3
178308,2,1,2
178309,1,1,3
178310,1,1,13
178313,1,1,14
178320,1,1,1
178321,1,1,1
178323,1,1,6
178327,1,1,8
178332,1,0,1
178334,1,0,2
178336,1,0,4
178338,1,0,2
178339,1,0,6
178341,1,0,5
178342,1,0,4
178343,1,0,5
178345,1,156,3
178348,1,0,1
178350,1,0,8
